transcript_id	transcript_id_gencode_v47
transcript_303234	1
transcript_303237	0
transcript_30324	1
transcript_303242	1
transcript_303244	1
transcript_303245	0
transcript_303246	0
transcript_30325	0
transcript_303251	1
transcript_303252	1
transcript_303266	1
transcript_303268	1
transcript_303269	0
transcript_303273	1
transcript_303276	1
transcript_303277	1
transcript_303278	1
transcript_303280	1
transcript_303282	1
transcript_303283	1
transcript_303284	1
transcript_303285	1
transcript_303288	1
transcript_30329	1
transcript_303295	1
transcript_3033	1
transcript_303300	1
transcript_303303	1
transcript_303306	1
transcript_30331	0
transcript_303313	1
transcript_303314	1
transcript_303315	1
transcript_303321	1
transcript_303323	1
transcript_303324	1
transcript_303330	1
transcript_303331	1
transcript_303332	0
transcript_303334	0
transcript_303335	1
transcript_303337	1
transcript_303339	1
transcript_303341	1
transcript_303342	0
transcript_303344	0
transcript_303346	1
transcript_303348	0
transcript_303350	1
transcript_303352	1
transcript_303353	0
transcript_303357	0
transcript_303360	0
transcript_303363	0
transcript_303368	0
transcript_303371	1
transcript_303373	1
transcript_303375	1
transcript_303378	1
transcript_303380	1
transcript_303381	1
transcript_303382	1
transcript_303383	1
transcript_303384	1
transcript_303385	1
transcript_303386	1
transcript_303387	1
transcript_303388	1
transcript_303389	1
transcript_30339	1
transcript_303390	1
transcript_303391	1
transcript_303395	0
transcript_3034	1
transcript_303402	1
transcript_30341	0
transcript_303413	1
transcript_303414	1
transcript_303417	1
transcript_303421	1
transcript_303424	1
transcript_303428	1
transcript_303430	1
transcript_303435	1
transcript_303438	0
transcript_303444	1
transcript_303445	0
transcript_303446	0
transcript_303450	1
transcript_303452	1
transcript_303456	1
transcript_303457	0
transcript_303458	0
transcript_30346	1
transcript_303461	0
transcript_303462	0
transcript_303466	0
transcript_303467	0
transcript_303468	0
transcript_30347	1
transcript_303472	0
transcript_303473	0
transcript_303474	0
transcript_303475	0
transcript_303478	1
transcript_303479	0
transcript_30348	1
transcript_303480	0
transcript_303484	0
transcript_303486	0
transcript_303487	0
transcript_303489	0
transcript_303491	1
transcript_303492	0
transcript_303493	0
transcript_303496	0
transcript_303498	0
transcript_3035	1
transcript_303502	0
transcript_303503	0
transcript_303505	0
transcript_303507	0
transcript_303508	0
transcript_303509	1
transcript_303513	0
transcript_303516	1
transcript_303519	1
transcript_303521	0
transcript_303524	0
transcript_303527	1
transcript_303530	2
transcript_303531	0
transcript_303535	0
transcript_303537	1
transcript_303541	1
transcript_303544	1
transcript_303549	1
transcript_303552	1
transcript_303553	1
transcript_303557	1
transcript_303558	1
transcript_30356	1
transcript_303561	0
transcript_303562	0
transcript_303564	1
transcript_303574	0
transcript_303575	0
transcript_303576	2
transcript_303577	1
transcript_303578	0
transcript_303579	1
transcript_303584	1
transcript_303588	0
transcript_303589	1
transcript_303591	1
transcript_303593	1
transcript_303594	1
transcript_303595	1
transcript_303596	1
transcript_303600	1
transcript_303602	1
transcript_303603	1
transcript_303604	1
transcript_303606	1
transcript_303608	1
transcript_303609	1
transcript_303613	1
transcript_303615	1
transcript_303616	1
transcript_303617	1
transcript_303618	1
transcript_303621	1
transcript_303622	1
transcript_303624	1
transcript_303627	1
transcript_303628	1
transcript_303629	1
transcript_30364	1
transcript_303641	0
transcript_303642	1
transcript_303649	1
transcript_30365	1
transcript_303650	1
transcript_303651	0
transcript_303652	0
transcript_303653	1
transcript_303656	0
transcript_30366	0
transcript_303662	1
transcript_303671	1
transcript_303679	1
transcript_30368	0
transcript_303683	1
transcript_303685	1
transcript_303686	1
transcript_303688	1
transcript_303691	1
transcript_303695	1
transcript_303696	1
transcript_303698	1
transcript_303699	0
transcript_303700	0
transcript_303702	1
transcript_303703	1
transcript_303706	1
transcript_303707	1
transcript_303708	1
transcript_303709	1
transcript_303710	1
transcript_303712	1
transcript_303713	1
transcript_303714	1
transcript_303715	1
transcript_303716	1
transcript_30372	0
transcript_303722	1
transcript_303723	1
transcript_303724	1
transcript_303725	0
transcript_303726	1
transcript_303728	1
transcript_303729	0
transcript_303739	1
transcript_30374	0
transcript_303741	0
transcript_303742	1
transcript_303744	1
transcript_30375	0
transcript_303752	1
transcript_303755	1
transcript_303760	1
transcript_303766	0
transcript_30377	1
transcript_303770	0
transcript_303771	1
transcript_303776	0
transcript_30378	0
transcript_303781	0
transcript_303786	0
transcript_30379	0
transcript_3038	1
transcript_303804	0
transcript_303808	0
transcript_303813	1
transcript_303814	1
transcript_303815	1
transcript_303820	1
transcript_303825	1
transcript_303831	1
transcript_303834	1
transcript_303837	1
transcript_303838	1
transcript_303840	1
transcript_303846	1
transcript_303849	1
transcript_303853	1
transcript_303856	1
transcript_303858	1
transcript_303864	0
transcript_303869	0
transcript_30387	0
transcript_303870	1
transcript_303874	1
transcript_303875	0
transcript_303876	1
transcript_30388	0
transcript_303880	0
transcript_303882	0
transcript_303885	0
transcript_303886	0
transcript_303893	1
transcript_303894	1
transcript_303895	0
transcript_303896	0
transcript_303899	0
transcript_303901	0
transcript_303902	0
transcript_303904	0
transcript_303905	1
transcript_303909	0
transcript_303914	0
transcript_303917	0
transcript_303918	0
transcript_303923	0
transcript_303924	1
transcript_303928	0
transcript_303935	0
transcript_303937	0
transcript_303940	2
transcript_303941	1
transcript_303949	1
transcript_303950	0
transcript_303954	1
transcript_303955	1
transcript_303956	1
transcript_303958	1
transcript_303959	1
transcript_303960	1
transcript_303961	1
transcript_303968	1
transcript_30397	1
transcript_303970	1
transcript_303972	0
transcript_303974	1
transcript_30398	1
transcript_303983	0
transcript_303987	1
transcript_303988	1
transcript_303989	1
transcript_30399	1
transcript_303990	1
transcript_303991	1
transcript_303994	1
transcript_303995	1
transcript_303996	1
transcript_303998	1
transcript_304	1
transcript_304001	1
transcript_304006	0
transcript_304010	1
transcript_304011	1
transcript_304013	1
transcript_304019	1
transcript_30402	1
transcript_304022	1
transcript_304024	1
transcript_304025	1
transcript_304026	2
transcript_304027	1
transcript_304030	1
transcript_304031	1
transcript_304032	1
transcript_304033	1
transcript_304034	1
transcript_304035	1
transcript_304036	1
transcript_304043	0
transcript_304044	1
transcript_304047	0
transcript_304049	1
transcript_30405	1
transcript_304050	1
transcript_304052	0
transcript_304054	1
transcript_304056	1
transcript_304058	1
transcript_30406	1
transcript_304060	1
transcript_304061	0
transcript_304062	1
transcript_304064	1
transcript_304065	1
transcript_304066	1
transcript_304067	1
transcript_304068	1
transcript_304069	1
transcript_30407	0
transcript_304070	1
transcript_304071	1
transcript_304072	1
transcript_304073	1
transcript_304074	1
transcript_304075	1
transcript_304076	1
transcript_304077	1
transcript_304078	1
transcript_304079	1
transcript_304080	1
transcript_304081	1
transcript_304082	1
transcript_304086	1
transcript_30409	1
transcript_304090	1
transcript_304092	1
transcript_304094	1
transcript_304096	1
transcript_304098	1
transcript_304099	1
transcript_304101	1
transcript_304115	1
transcript_304116	1
transcript_304117	1
transcript_304118	1
transcript_30412	1
transcript_304129	0
transcript_304130	0
transcript_304132	0
transcript_304135	1
transcript_30414	1
transcript_304148	0
transcript_304150	0
transcript_304151	0
transcript_304156	0
transcript_30416	1
transcript_304160	1
transcript_304161	1
transcript_304166	0
transcript_304167	0
transcript_304168	0
transcript_304170	0
transcript_304171	0
transcript_304174	0
transcript_304175	0
transcript_304177	1
transcript_304178	1
transcript_304179	0
transcript_30419	1
transcript_304196	1
transcript_304197	1
transcript_304198	1
transcript_304199	1
transcript_304202	1
transcript_304215	0
transcript_304217	0
transcript_304219	1
transcript_304221	1
transcript_304227	1
transcript_304232	1
transcript_304233	1
transcript_304234	1
transcript_304236	0
transcript_304237	0
transcript_304240	1
transcript_304242	1
transcript_304244	1
transcript_304245	0
transcript_304246	0
transcript_304247	1
transcript_304248	1
transcript_304249	1
transcript_30425	1
transcript_304250	1
transcript_30426	1
transcript_304268	1
transcript_304269	1
transcript_30427	1
transcript_304273	1
transcript_304275	1
transcript_304279	1
transcript_30428	1
transcript_304283	1
transcript_304287	1
transcript_304289	1
transcript_304290	1
transcript_304295	1
transcript_304296	1
transcript_304297	1
transcript_304298	1
transcript_30430	1
transcript_304300	1
transcript_304301	1
transcript_304302	1
transcript_304303	1
transcript_304304	1
transcript_304305	1
transcript_304306	1
transcript_304307	1
transcript_304309	1
transcript_30431	1
transcript_304310	1
transcript_304311	1
transcript_304312	2
transcript_304313	1
transcript_304314	0
transcript_304315	1
transcript_30432	1
transcript_304323	1
transcript_30433	1
transcript_304330	1
transcript_304331	1
transcript_304332	1
transcript_304338	0
transcript_30434	1
transcript_304340	1
transcript_304341	0
transcript_304342	0
transcript_304344	0
transcript_304348	0
transcript_304349	1
transcript_304350	0
transcript_304351	1
transcript_304361	0
transcript_304362	1
transcript_304363	1
transcript_304364	0
transcript_304365	0
transcript_304369	1
transcript_304370	0
transcript_304372	0
transcript_304374	0
transcript_304378	1
transcript_30438	1
transcript_30439	1
transcript_304394	1
transcript_304396	1
transcript_30440	1
transcript_304402	1
transcript_304403	0
transcript_304405	1
transcript_304408	1
transcript_30441	1
transcript_304411	0
transcript_304422	1
transcript_304423	1
transcript_304424	1
transcript_304425	1
transcript_304428	1
transcript_30443	1
transcript_304430	1
transcript_304432	1
transcript_304433	1
transcript_304434	1
transcript_304435	1
transcript_304437	1
transcript_304438	1
transcript_304439	1
transcript_304440	1
transcript_304441	1
transcript_304442	1
transcript_304443	1
transcript_304444	1
transcript_304445	1
transcript_304446	1
transcript_304448	1
transcript_304449	1
transcript_30445	1
transcript_304450	1
transcript_304451	1
transcript_304452	1
transcript_304453	1
transcript_304454	1
transcript_304455	1
transcript_304456	1
transcript_304457	1
transcript_304459	1
transcript_30446	1
transcript_304460	1
transcript_304461	1
transcript_304462	1
transcript_304463	1
transcript_304464	1
transcript_304465	1
transcript_304466	1
transcript_304467	0
transcript_304468	2
transcript_304469	1
transcript_304470	1
transcript_304471	1
transcript_304472	1
transcript_304473	1
transcript_304474	1
transcript_304475	1
transcript_304476	1
transcript_304477	1
transcript_304478	1
transcript_30448	1
transcript_304481	1
transcript_304482	1
transcript_304483	1
transcript_304484	1
transcript_304485	1
transcript_304486	1
transcript_304488	1
transcript_30449	1
transcript_304490	1
transcript_304491	1
transcript_304493	1
transcript_304494	1
transcript_304495	1
transcript_304496	1
transcript_304497	1
transcript_304498	1
transcript_30450	1
transcript_304500	1
transcript_304501	1
transcript_304502	1
transcript_304503	1
transcript_304504	1
transcript_304505	1
transcript_304507	1
transcript_304509	0
transcript_30451	1
transcript_304510	1
transcript_304512	1
transcript_304513	1
transcript_304515	1
transcript_304516	1
transcript_304517	1
transcript_304518	1
transcript_304519	1
transcript_304521	1
transcript_304523	1
transcript_304524	1
transcript_304525	1
transcript_304526	1
transcript_304527	1
transcript_304528	1
transcript_304529	1
transcript_30453	1
transcript_304530	1
transcript_304531	1
transcript_304535	0
transcript_304536	1
transcript_304539	0
transcript_30454	1
transcript_304542	1
transcript_304544	1
transcript_304546	1
transcript_304547	1
transcript_304549	2
transcript_30455	1
transcript_304550	1
transcript_304551	1
transcript_304552	1
transcript_304553	1
transcript_304554	1
transcript_304555	1
transcript_304556	1
transcript_304557	1
transcript_304558	1
transcript_304559	1
transcript_304560	1
transcript_304561	1
transcript_304562	1
transcript_304563	1
transcript_304564	1
transcript_304565	1
transcript_304566	1
transcript_304567	1
transcript_304568	1
transcript_304569	1
transcript_304570	1
transcript_304571	1
transcript_304572	1
transcript_304574	1
transcript_304575	1
transcript_304579	1
transcript_304581	1
transcript_304582	1
transcript_304585	1
transcript_304586	1
transcript_304587	1
transcript_304589	1
transcript_304590	1
transcript_304591	1
transcript_304592	0
transcript_304593	1
transcript_304596	1
transcript_304598	1
transcript_304602	0
transcript_304605	0
transcript_304606	1
transcript_304608	1
transcript_30461	1
transcript_304610	1
transcript_304611	1
transcript_304613	1
transcript_304614	1
transcript_304615	1
transcript_304618	1
transcript_304619	1
transcript_304621	1
transcript_304622	1
transcript_304624	1
transcript_304627	0
transcript_304628	0
transcript_304630	1
transcript_304634	0
transcript_304639	1
transcript_304641	0
transcript_304646	0
transcript_304647	0
transcript_304648	0
transcript_304649	0
transcript_304651	1
transcript_304653	0
transcript_304654	1
transcript_304658	1
transcript_304659	1
transcript_30466	0
transcript_304660	1
transcript_304664	1
transcript_304667	1
transcript_304669	1
transcript_30467	0
transcript_304674	1
transcript_304676	1
transcript_304681	0
transcript_304682	1
transcript_304684	0
transcript_304685	1
transcript_304687	1
transcript_304690	0
transcript_304693	1
transcript_304696	1
transcript_3047	1
transcript_30470	1
transcript_304700	1
transcript_304701	1
transcript_304703	0
transcript_304714	1
transcript_304716	0
transcript_304721	1
transcript_304725	1
transcript_304730	1
transcript_30474	0
transcript_304741	1
transcript_304745	1
transcript_304749	1
transcript_304751	0
transcript_304753	0
transcript_304756	1
transcript_304757	0
transcript_304758	0
transcript_304760	0
transcript_304761	0
transcript_304762	0
transcript_304764	0
transcript_304765	0
transcript_304767	0
transcript_304769	1
transcript_30477	1
transcript_304779	1
transcript_30478	0
transcript_304781	1
transcript_304782	1
transcript_304784	0
transcript_30479	1
transcript_304791	0
transcript_304793	0
transcript_304794	1
transcript_304799	1
transcript_3048	1
transcript_30480	0
transcript_304800	0
transcript_304801	1
transcript_304802	0
transcript_304805	1
transcript_304810	1
transcript_304812	1
transcript_304813	1
transcript_304820	0
transcript_304821	1
transcript_304823	1
transcript_304828	2
transcript_30483	0
transcript_304831	1
transcript_304832	1
transcript_304834	1
transcript_304835	1
transcript_304836	0
transcript_304838	1
transcript_304839	1
transcript_30484	0
transcript_304843	1
transcript_304844	1
transcript_30485	0
transcript_304856	0
transcript_30486	0
transcript_304862	0
transcript_304866	0
transcript_304871	0
transcript_304873	0
transcript_304876	1
transcript_304889	0
transcript_30489	1
transcript_3049	1
transcript_304912	1
transcript_304915	0
transcript_304916	0
transcript_304917	1
transcript_304919	0
transcript_304925	1
transcript_304926	1
transcript_304927	1
transcript_304939	1
transcript_304940	1
transcript_304943	0
transcript_304944	0
transcript_304945	0
transcript_304947	1
transcript_304948	0
transcript_30495	0
transcript_304953	0
transcript_304956	1
transcript_304958	1
transcript_304962	1
transcript_304963	0
transcript_304964	1
transcript_304965	1
transcript_304966	1
transcript_304967	1
transcript_304969	1
transcript_30497	0
transcript_304971	1
transcript_304972	0
transcript_304975	1
transcript_304979	1
transcript_30498	0
transcript_304980	1
transcript_304981	1
transcript_304983	1
transcript_304984	1
transcript_304986	0
transcript_304988	0
transcript_304989	0
transcript_30499	0
transcript_304990	0
transcript_304991	1
transcript_304992	1
transcript_304993	1
transcript_304994	1
transcript_304995	1
transcript_305	1
transcript_3050	1
transcript_30500	0
transcript_305008	1
transcript_305009	1
transcript_305023	1
transcript_305024	0
transcript_305025	0
transcript_305027	0
transcript_305028	0
transcript_30503	0
transcript_305032	0
transcript_305035	1
transcript_305036	0
transcript_305037	0
transcript_305043	0
transcript_305044	0
transcript_305047	1
transcript_305049	1
transcript_30505	1
transcript_305054	1
transcript_305057	1
transcript_305058	1
transcript_30506	0
transcript_305062	1
transcript_305064	1
transcript_305073	1
transcript_305080	1
transcript_305083	1
transcript_305087	1
transcript_305095	0
transcript_305097	0
transcript_305098	0
transcript_305099	1
transcript_3051	1
transcript_305102	0
transcript_305103	0
transcript_305104	0
transcript_305109	1
transcript_305110	0
transcript_305112	0
transcript_305113	0
transcript_305114	0
transcript_305118	0
transcript_305119	1
transcript_30512	1
transcript_305121	0
transcript_305124	0
transcript_305125	1
transcript_305126	0
transcript_305132	0
transcript_305133	0
transcript_305135	0
transcript_305139	0
transcript_30514	1
transcript_305140	1
transcript_305141	1
transcript_305142	1
transcript_305145	1
transcript_30515	1
transcript_305151	1
transcript_30516	1
transcript_305162	0
transcript_305164	1
transcript_305165	1
transcript_305166	1
transcript_30517	1
transcript_305172	1
transcript_305175	1
transcript_305176	1
transcript_305177	1
transcript_305178	0
transcript_305179	0
transcript_305180	1
transcript_305186	0
transcript_305187	1
transcript_305189	1
transcript_305191	0
transcript_305193	0
transcript_305195	0
transcript_3052	1
transcript_305205	1
transcript_305207	1
transcript_305209	1
transcript_305210	1
transcript_305211	1
transcript_305213	0
transcript_305214	1
transcript_305218	1
transcript_30522	0
transcript_305220	0
transcript_305221	0
transcript_305223	0
transcript_305224	0
transcript_305227	1
transcript_305229	0
transcript_305232	1
transcript_305233	1
transcript_305239	1
transcript_30524	1
transcript_305241	1
transcript_305243	0
transcript_305244	1
transcript_305245	1
transcript_305246	0
transcript_305249	0
transcript_30525	0
transcript_305253	1
transcript_305255	1
transcript_305258	1
transcript_305263	1
transcript_305265	1
transcript_305270	1
transcript_305272	1
transcript_305273	1
transcript_305274	0
transcript_305275	1
transcript_305276	0
transcript_305277	1
transcript_305278	0
transcript_305279	1
transcript_30528	1
transcript_305280	1
transcript_305281	0
transcript_305282	1
transcript_305283	0
transcript_305284	1
transcript_305286	1
transcript_305288	1
transcript_30529	0
transcript_305290	0
transcript_305292	1
transcript_305294	1
transcript_305298	1
transcript_305299	0
transcript_3053	1
transcript_305302	1
transcript_305304	0
transcript_305305	1
transcript_305306	0
transcript_305307	0
transcript_305308	1
transcript_305310	0
transcript_305312	1
transcript_305313	0
transcript_305314	0
transcript_305316	1
transcript_305317	1
transcript_30532	0
transcript_305320	1
transcript_305327	1
transcript_305328	1
transcript_30533	0
transcript_305330	1
transcript_305331	1
transcript_305332	1
transcript_305333	0
transcript_305334	1
transcript_305335	1
transcript_305337	1
transcript_305339	1
transcript_305340	1
transcript_305342	1
transcript_305348	1
transcript_305351	1
transcript_305352	1
transcript_305353	1
transcript_305356	0
transcript_305357	1
transcript_30536	0
transcript_305362	0
transcript_305365	0
transcript_305368	1
transcript_30537	1
transcript_305370	0
transcript_305372	0
transcript_305374	0
transcript_305379	0
transcript_305380	1
transcript_305381	0
transcript_305384	1
transcript_305385	1
transcript_305386	1
transcript_305387	1
transcript_305388	1
transcript_305389	1
transcript_305392	1
transcript_305393	1
transcript_3054	1
transcript_30540	0
transcript_305402	1
transcript_305403	1
transcript_305405	1
transcript_305408	1
transcript_305409	1
transcript_30541	0
transcript_305410	0
transcript_30542	0
transcript_305420	0
transcript_305424	1
transcript_305426	0
transcript_30543	1
transcript_305430	1
transcript_305431	1
transcript_305432	1
transcript_305437	1
transcript_305438	1
transcript_305439	1
transcript_30544	1
transcript_305440	1
transcript_305441	1
transcript_305443	1
transcript_305444	1
transcript_305452	0
transcript_30546	1
transcript_305462	1
transcript_305463	1
transcript_305465	1
transcript_305468	1
transcript_305469	1
transcript_305476	1
transcript_305477	1
transcript_305479	1
transcript_305483	0
transcript_305486	1
transcript_305488	1
transcript_305490	1
transcript_305491	1
transcript_305494	0
transcript_305496	1
transcript_305497	1
transcript_3055	1
transcript_305512	1
transcript_305514	1
transcript_305515	1
transcript_305516	1
transcript_305517	1
transcript_305518	1
transcript_305519	1
transcript_305520	1
transcript_305521	1
transcript_305522	1
transcript_305523	1
transcript_305524	1
transcript_305526	0
transcript_305528	1
transcript_30553	0
transcript_305538	1
transcript_305539	1
transcript_305551	1
transcript_305552	1
transcript_305553	1
transcript_305556	1
transcript_305558	1
transcript_30556	1
transcript_305561	1
transcript_305568	0
transcript_30557	1
transcript_305570	1
transcript_305571	0
transcript_305572	1
transcript_305573	2
transcript_305574	0
transcript_305575	0
transcript_305576	0
transcript_305577	1
transcript_305578	1
transcript_305579	0
transcript_30558	1
transcript_305582	1
transcript_305583	0
transcript_305584	0
transcript_305591	0
transcript_305595	0
transcript_3056	1
transcript_305602	1
transcript_305607	1
transcript_305610	1
transcript_305611	0
transcript_305612	1
transcript_305613	0
transcript_305615	1
transcript_305616	1
transcript_305617	1
transcript_305618	0
transcript_305619	1
transcript_305620	1
transcript_305621	1
transcript_305622	1
transcript_305623	1
transcript_305624	1
transcript_305625	1
transcript_305626	1
transcript_305627	1
transcript_305628	1
transcript_305629	1
transcript_305630	1
transcript_305631	1
transcript_305632	1
transcript_305633	1
transcript_305634	1
transcript_305635	1
transcript_305636	1
transcript_305638	1
transcript_305639	1
transcript_305640	1
transcript_305641	1
transcript_305642	1
transcript_305644	0
transcript_305645	1
transcript_305646	1
transcript_305647	1
transcript_305648	1
transcript_305649	1
transcript_305650	1
transcript_305651	1
transcript_305652	1
transcript_305653	1
transcript_305654	1
transcript_305655	1
transcript_305656	1
transcript_305657	1
transcript_305658	1
transcript_305659	1
transcript_305660	1
transcript_305661	1
transcript_305663	1
transcript_305664	1
transcript_305665	1
transcript_305666	1
transcript_305667	1
transcript_305668	1
transcript_305669	1
transcript_30567	1
transcript_305670	1
transcript_305671	1
transcript_305672	1
transcript_305673	1
transcript_305674	1
transcript_305675	1
transcript_305676	1
transcript_305680	1
transcript_305681	1
transcript_305682	1
transcript_305683	1
transcript_305684	1
transcript_305685	1
transcript_305687	1
transcript_305688	1
transcript_305689	1
transcript_305690	1
transcript_305691	1
transcript_305692	1
transcript_305693	1
transcript_305694	1
transcript_305695	1
transcript_305699	1
transcript_3057	1
transcript_305700	1
transcript_305701	1
transcript_305702	1
transcript_305704	1
transcript_305705	1
transcript_305706	1
transcript_305707	1
transcript_305708	1
transcript_305709	1
transcript_305710	1
transcript_305711	1
transcript_305712	1
transcript_305713	1
transcript_305714	1
transcript_305715	1
transcript_305716	1
transcript_305717	1
transcript_305718	1
transcript_305719	1
transcript_305720	1
transcript_305721	1
transcript_305722	0
transcript_305723	1
transcript_305724	1
transcript_305725	1
transcript_305727	1
transcript_305728	1
transcript_305729	1
transcript_30573	0
transcript_305730	1
transcript_305731	1
transcript_305732	1
transcript_305733	1
transcript_305734	1
transcript_305735	1
transcript_305736	1
transcript_305737	1
transcript_305738	1
transcript_305739	1
transcript_305740	0
transcript_305748	1
transcript_305749	1
transcript_30575	0
transcript_305750	1
transcript_305751	0
transcript_305752	1
transcript_305753	1
transcript_305754	1
transcript_305755	1
transcript_305756	1
transcript_305757	1
transcript_305758	1
transcript_305759	1
transcript_305761	1
transcript_305762	1
transcript_305763	1
transcript_305766	1
transcript_305767	1
transcript_305768	1
transcript_305769	1
transcript_305770	0
transcript_305773	1
transcript_305774	1
transcript_305777	0
transcript_305779	1
transcript_305782	1
transcript_305785	0
transcript_305791	1
transcript_305792	1
transcript_305793	1
transcript_305794	1
transcript_305795	1
transcript_305796	1
transcript_305797	1
transcript_30580	1
transcript_305800	0
transcript_305810	1
transcript_305811	1
transcript_305813	1
transcript_305816	1
transcript_305818	1
transcript_30582	1
transcript_305821	1
transcript_305828	1
transcript_305831	1
transcript_305832	0
transcript_305835	1
transcript_305836	0
transcript_305839	1
transcript_305844	1
transcript_305846	1
transcript_305849	1
transcript_30585	0
transcript_305850	1
transcript_305851	0
transcript_305856	1
transcript_305868	0
transcript_305869	0
transcript_305871	1
transcript_305873	1
transcript_305878	0
transcript_30588	0
transcript_305880	0
transcript_305881	0
transcript_305883	1
transcript_305890	0
transcript_305892	1
transcript_305895	0
transcript_305896	0
transcript_305898	1
transcript_3059	1
transcript_305902	1
transcript_305903	1
transcript_305904	1
transcript_305916	1
transcript_305918	1
transcript_305921	1
transcript_305927	1
transcript_305933	1
transcript_305935	1
transcript_30594	1
transcript_305948	0
transcript_305949	0
transcript_305953	1
transcript_305958	1
transcript_305959	1
transcript_305960	1
transcript_305962	0
transcript_305966	1
transcript_305967	1
transcript_305969	1
transcript_30597	0
transcript_305971	0
transcript_305972	1
transcript_305973	1
transcript_305974	1
transcript_305975	1
transcript_305976	1
transcript_305977	1
transcript_305978	1
transcript_305979	1
transcript_305980	1
transcript_305981	1
transcript_305982	1
transcript_305983	1
transcript_305984	1
transcript_305985	1
transcript_305986	1
transcript_305988	1
transcript_305989	1
transcript_305990	1
transcript_305991	0
transcript_305992	1
transcript_305993	1
transcript_305994	1
transcript_305995	1
transcript_305996	1
transcript_305997	1
transcript_305998	1
transcript_305999	1
transcript_306	1
transcript_3060	1
transcript_306000	1
transcript_306001	1
transcript_306003	1
transcript_306006	1
transcript_306009	1
transcript_306013	0
transcript_306014	1
transcript_306015	1
transcript_306016	1
transcript_306018	1
transcript_306019	1
transcript_306020	1
transcript_306021	1
transcript_306023	1
transcript_306024	1
transcript_306025	1
transcript_306029	0
transcript_30603	0
transcript_306031	1
transcript_306034	1
transcript_306036	1
transcript_306038	1
transcript_306039	1
transcript_306042	1
transcript_306045	1
transcript_306046	1
transcript_306050	1
transcript_306051	1
transcript_306053	1
transcript_306054	1
transcript_306055	1
transcript_306056	1
transcript_306060	1
transcript_306061	1
transcript_306062	1
transcript_306064	1
transcript_306066	0
transcript_306067	0
transcript_306069	1
transcript_306071	0
transcript_306072	1
transcript_306073	0
transcript_306084	1
transcript_306085	0
transcript_306086	0
transcript_306087	1
transcript_306089	1
transcript_306090	1
transcript_306093	1
transcript_306094	1
transcript_306095	0
transcript_306104	1
transcript_306105	1
transcript_306106	1
transcript_306109	0
transcript_30611	1
transcript_306113	1
transcript_306117	1
transcript_306118	1
transcript_306119	1
transcript_306120	1
transcript_306124	1
transcript_306125	1
transcript_306127	1
transcript_306128	1
transcript_306129	1
transcript_30613	0
transcript_306136	1
transcript_306137	0
transcript_306138	0
transcript_306144	1
transcript_306146	1
transcript_306147	1
transcript_306148	1
transcript_306149	1
transcript_30615	0
transcript_306150	1
transcript_306151	0
transcript_306156	1
transcript_306157	0
transcript_306159	1
transcript_30616	1
transcript_306164	1
transcript_306165	0
transcript_30617	0
transcript_306170	1
transcript_306173	1
transcript_306176	1
transcript_306179	1
transcript_306184	1
transcript_306185	1
transcript_30619	0
transcript_306192	1
transcript_306193	1
transcript_306196	1
transcript_306198	1
transcript_306199	1
transcript_3062	1
transcript_30620	1
transcript_306200	1
transcript_306201	1
transcript_306202	1
transcript_306203	1
transcript_306204	1
transcript_306205	1
transcript_306206	1
transcript_306207	1
transcript_306210	0
transcript_306214	1
transcript_306215	1
transcript_306216	1
transcript_306217	1
transcript_306218	1
transcript_306219	1
transcript_30622	1
transcript_306220	1
transcript_306221	1
transcript_30623	0
transcript_306232	0
transcript_306237	1
transcript_306243	1
transcript_306258	1
transcript_306263	1
transcript_306264	1
transcript_30627	1
transcript_306273	0
transcript_306275	1
transcript_306276	1
transcript_306277	0
transcript_306278	0
transcript_306291	1
transcript_306293	1
transcript_3063	1
transcript_30630	0
transcript_306300	0
transcript_306308	1
transcript_30631	0
transcript_306311	1
transcript_306314	0
transcript_306323	1
transcript_306327	0
transcript_306334	1
transcript_306335	1
transcript_306337	1
transcript_306338	1
transcript_306339	1
transcript_306340	1
transcript_306342	1
transcript_306343	1
transcript_306345	1
transcript_306350	1
transcript_306362	1
transcript_306371	0
transcript_306372	0
transcript_306378	1
transcript_306379	0
transcript_306382	0
transcript_306385	1
transcript_306386	1
transcript_306388	1
transcript_306389	1
transcript_306390	1
transcript_306392	1
transcript_306394	1
transcript_3064	1
transcript_306414	0
transcript_306420	0
transcript_306422	0
transcript_306425	0
transcript_306426	1
transcript_306427	0
transcript_306430	1
transcript_306432	0
transcript_306434	1
transcript_306435	1
transcript_306436	1
transcript_306437	1
transcript_306442	1
transcript_306445	1
transcript_306447	1
transcript_306448	1
transcript_306450	1
transcript_30646	0
transcript_306464	1
transcript_306465	1
transcript_306473	1
transcript_306476	1
transcript_306477	0
transcript_306478	0
transcript_306479	0
transcript_306481	1
transcript_306483	1
transcript_306484	1
transcript_306486	1
transcript_306494	1
transcript_306496	1
transcript_3065	1
transcript_306501	1
transcript_306505	1
transcript_306508	1
transcript_306509	1
transcript_306513	0
transcript_306518	1
transcript_306520	1
transcript_306521	1
transcript_306522	1
transcript_306529	0
transcript_306532	0
transcript_306534	1
transcript_306535	1
transcript_306538	1
transcript_306539	0
transcript_306543	1
transcript_306544	1
transcript_30655	1
transcript_306553	1
transcript_306559	1
transcript_30656	1
transcript_306560	1
transcript_306564	1
